Unnamed: 0,is_vulnerable,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv
2139,0,NextCloud,258.0,199.0,0.0,0.0,2.0,54.0,2.733333333333333,272.58034096322
2140,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2141,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2142,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2143,0,NextCloud,35.0,34.0,2.0,0.0,1.0,7.0,1.644444444444444,134.91371903359007
2144,0,NextCloud,578.0,461.0,2.0,0.0,18.0,77.0,4.533333333333333,780.0200428667962
2145,0,NextCloud,134.0,110.0,0.0,0.0,0.0,12.0,3.0,604.3998750692651
2146,0,NextCloud,367.5,258.0,0.0,0.0,11.5,40.0,2.538461538461538,303.58055202511935
2147,0,NextCloud,111.0,82.0,2.0,0.0,8.0,13.0,2.75,316.7496572217723
2148,0,NextCloud,334.0,273.0,0.0,0.0,10.0,55.0,7.428571428571429,1107.4605124946413
2149,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2150,0,NextCloud,,,,,,,,
2151,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2152,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2153,0,NextCloud,178.66666666666666,161.0,1.333333333333333,0.0,10.333333333333334,20.0,2.0,266.35087321651923
2154,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2155,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2156,0,NextCloud,230.5,201.75,2.0,0.0,7.75,12.5,2.5625,517.055855177143
2157,0,NextCloud,47.0,40.0,2.0,0.0,6.0,2.0,1.0,337.790668787545
2158,0,NextCloud,499.0,360.0,0.0,0.0,10.0,88.0,4.333333333333333,491.3832344906695
2159,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2160,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2161,0,NextCloud,825.0,592.0,2.0,0.0,21.0,126.0,5.5,621.202365919681
2162,0,NextCloud,340.0,267.0,2.0,0.0,17.0,45.0,3.583333333333333,342.39061412518885
2163,0,NextCloud,79.0,58.0,0.0,0.0,6.0,12.0,2.75,237.004734622273
2164,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2165,0,NextCloud,490.5,431.5,2.0,0.0,16.0,29.0,3.266666666666666,601.2022172815844
2166,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2167,0,NextCloud,111.0,92.2,1.6,0.0,7.4,10.6,1.7476190476190472,219.9773099077021
2168,0,NextCloud,36.0,36.0,2.0,0.0,4.0,5.0,2.5,168.3226285772165
2169,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2170,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2171,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2172,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2173,0,NextCloud,434.0,369.3333333333333,0.0,0.0,18.0,55.0,1.8985507246376807,301.5261442841084
2174,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2175,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2176,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2177,0,NextCloud,501.0,408.0,0.0,0.0,1.0,87.0,4.666666666666667,336.64924981773623
2178,0,NextCloud,184.33333333333331,171.66666666666666,0.6666666666666661,0.0,5.666666666666667,6.666666666666667,1.375,210.15534389733625
2179,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2180,0,NextCloud,112.0,78.5,0.5,0.5,8.0,9.5,1.357142857142857,161.33998995274294
2181,0,NextCloud,284.0,217.0,2.0,0.0,9.0,34.0,3.125,462.9365762143929
2182,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2183,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2184,0,NextCloud,1057.0,869.5,1.0,0.0,13.5,88.0,4.073529411764706,835.7859544866242
2185,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2186,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2187,0,NextCloud,434.5,317.0,0.0,0.0,3.5,75.0,3.4975,350.79751506297407
2188,0,NextCloud,437.0,311.0,0.0,0.0,9.0,74.0,4.1875,496.7982260105782
2189,0,NextCloud,,,,,,,,
2190,0,NextCloud,231.0,216.0,0.0,0.0,1.0,78.0,20.33333333333333,2490.543921402129
2191,0,NextCloud,40.0,32.0,0.0,0.0,4.0,8.0,2.0,56.9485066645335
2192,0,NextCloud,161.33333333333334,123.66666666666669,1.333333333333333,0.0,11.0,25.33333333333333,2.992063492063492,527.0203405575007
2193,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2194,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2195,0,NextCloud,180.0,108.0,0.0,0.0,4.0,29.0,3.375,246.76696263898535
2196,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2197,0,NextCloud,139.5,113.0,1.0,0.0,7.0,12.0,2.833333333333333,542.2402314821779
2198,0,NextCloud,204.0,122.0,2.0,0.0,0.0,30.0,1.0,13.559707739382004
2199,0,NextCloud,336.0769230769231,314.3076923076923,0.923076923076923,0.0,6.230769230769231,14.615384615384617,3.331510809451985,310.40040674120127
2200,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2201,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2202,0,NextCloud,88.0,61.0,2.0,0.0,9.0,11.0,3.333333333333333,303.1370963668124
2203,0,NextCloud,165.0,160.0,0.0,0.0,10.0,50.0,2.333333333333333,112.53635574601486
2204,0,NextCloud,124.0,122.0,0.0,0.0,4.0,17.0,3.4,349.82270336330816
2205,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2206,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2207,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2208,0,NextCloud,349.0,236.0,2.0,0.0,7.666666666666667,15.333333333333334,1.012345679012345,258.3395283060606
2209,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2210,0,NextCloud,333.0,295.5,2.0,0.0,9.5,27.5,3.045454545454545,586.641149311926
2211,0,NextCloud,221.0,213.5,2.0,0.0,9.0,17.0,1.194444444444444,189.5354064393459
2212,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2213,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2214,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2215,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2216,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2217,0,NextCloud,369.0,349.0,2.0,0.0,14.0,15.0,2.297619047619047,524.2169862227918
2218,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2219,0,NextCloud,540.2857142857143,379.4285714285714,1.428571428571428,0.0,55.57142857142857,53.285714285714285,2.009173366316223,237.32854545957747
2220,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2221,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2222,0,NextCloud,44.66666666666666,43.0,0.6666666666666661,0.0,7.0,3.666666666666666,1.666666666666666,123.0938935742064
2223,0,NextCloud,108.6,85.0,1.2,0.0,12.4,8.0,1.776190476190476,415.1519102348622
2224,0,NextCloud,183.0,157.0,2.0,0.0,7.0,9.0,1.0,401.1040073358309
2225,0,NextCloud,80.0,77.0,2.0,0.0,0.0,18.0,1.2,45.18978511047956
2226,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2227,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2228,0,NextCloud,1122.0,878.0,0.0,0.0,20.0,133.0,4.348006644518272,669.9349429400643
2229,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2230,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2231,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2232,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2233,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2234,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2235,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2236,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2237,0,NextCloud,370.0,308.0,2.0,0.0,9.0,78.0,2.1470588235294112,137.09922522558588
2238,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2239,0,NextCloud,437.0,360.0,0.0,0.0,3.0,126.0,2.547619047619047,179.40911316326083
2240,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2241,0,NextCloud,61.0,60.0,2.0,0.0,1.0,6.0,1.666666666666666,377.192208234316
2242,0,NextCloud,722.0,680.0,0.0,0.0,3.0,119.0,6.176470588235294,680.3190880228398
2243,0,NextCloud,740.0,471.0,0.0,0.0,7.0,146.0,3.454545454545454,320.91321440937736
2244,0,NextCloud,233.66666666666663,184.66666666666663,0.6666666666666661,0.0,10.333333333333334,29.33333333333333,1.287280701754386,116.31201335291333
2245,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2246,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2247,0,NextCloud,461.5,306.0,1.0,0.0,7.5,40.0,1.263888888888888,178.8782906042399
2248,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2249,0,NextCloud,326.0,222.0,0.0,0.0,9.0,46.0,2.6875,244.88010450747868
2250,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2251,0,NextCloud,12.0,11.0,2.0,0.0,1.0,2.0,2.0,160.53953827094
2252,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2253,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2254,0,NextCloud,229.0,162.0,2.0,0.0,3.0,36.0,3.090909090909091,225.8816250270092
2255,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2256,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2257,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2258,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2259,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2260,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2261,0,NextCloud,171.5,104.5,1.0,0.0,6.5,22.0,1.282608695652173,56.25238488639179
2262,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2263,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2264,0,NextCloud,1391.0,996.0,0.0,0.0,41.0,217.0,3.78,470.19084180608456
2265,0,NextCloud,100.0,90.0,1.0,0.0,6.0,10.0,1.8,400.117444034132
2266,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2267,0,NextCloud,460.0,329.0,2.0,0.0,13.0,58.0,3.0,339.2502319059028
2268,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2269,0,Opencart,538.0,529.0,2.0,0.0,0.0,87.0,8.375,1922.208166518204
2270,1,Opencart,241.72509960159363,240.29880478087648,1.00398406374502,0.9800796812749,0.358565737051792,34.9003984063745,9.504221529268708,2478.4763227167346
2271,1,Opencart,,,,,,,,
2272,1,Opencart,679.2142857142857,672.9285714285714,2.0,0.0,0.285714285714285,121.21428571428572,21.12301587301587,4676.0107225401325
2273,0,Opencart,747.0,747.0,2.0,0.0,1.0,109.0,2.9117647058823533,361.73470545283976
2274,1,Opencart,706.578947368421,691.6842105263158,1.789473684210526,0.0,0.7894736842105261,107.3157894736842,4.927237922099208,983.3171296051338
2275,0,Opencart,164.0,155.0,2.0,0.0,0.0,15.0,5.0,1244.10577470883
2276,1,Opencart,341.3333333333333,336.5,2.0,0.0,0.5,42.333333333333336,18.482323232323232,4520.570949141658
2277,0,Opencart,166.0,160.0,2.0,0.0,0.0,20.0,9.0,3274.72103197853
2278,0,Opencart,124.0,123.0,2.0,0.0,3.0,15.0,3.75,1028.6532714341197
2279,0,Opencart,134.5,132.0,2.0,0.0,0.5,21.0,13.25,2804.4288308589976
2280,0,Opencart,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2281,0,Opencart,128.0,128.0,2.0,0.0,0.0,13.0,3.0,776.5421146425717
2282,0,Opencart,69.0,45.0,0.0,0.0,0.0,9.0,2.666666666666666,279.7422312450303
2283,0,Opencart,123.0,108.0,0.0,0.0,1.0,23.0,4.6,416.7309546278786
2284,0,Opencart,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2285,0,Opencart,29.0,29.0,0.0,0.0,0.0,5.0,1.25,67.84814548608925
2286,0,Opencart,98.33333333333331,92.66666666666669,1.333333333333333,0.0,1.666666666666666,14.0,2.462962962962963,487.1356668554375
2287,0,Opencart,98.0,98.0,2.0,0.0,0.0,3.0,1.5,590.19467921695
2288,0,Opencart,289.0,271.5,2.0,0.0,0.0,61.333333333333336,3.454208754208754,483.283332844472
2289,0,Opencart,,,,,,,,
2290,0,Opencart,319.6666666666667,319.5,2.0,0.0,0.5,43.833333333333336,21.385416666666668,6054.607430890453
2291,0,Opencart,85.0,55.0,0.0,0.0,0.0,15.0,2.8,156.3780803987474
2292,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2293,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2294,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2295,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2296,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2297,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2298,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2299,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2300,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2301,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2302,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2303,1,pfSense,82.0,81.0,2.0,0.0,4.0,11.0,1.833333333333333,103.40881530835468
2304,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2305,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2306,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2307,1,pfSense,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2309,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2310,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2311,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2312,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2313,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2314,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2315,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2316,1,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2317,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2318,1,pfSense,47.0,47.0,2.0,0.0,1.0,8.0,2.333333333333333,150.26195778469335
2319,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2320,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2321,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2322,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2323,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2324,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2325,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2326,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2327,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2328,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2329,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2330,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2331,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2332,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2333,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2334,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2335,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2336,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2337,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2338,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2339,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2340,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2341,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2342,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2343,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2344,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2345,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2346,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2347,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2348,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2349,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2350,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2351,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2352,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2353,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2354,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2355,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2356,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2357,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2358,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2359,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2360,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2361,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2362,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2363,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2364,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2365,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2366,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2367,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2368,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2369,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2370,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2371,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2372,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2373,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2374,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2375,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2376,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2377,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2378,0,pfSense,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2379,0,phpBB,44.0,41.0,2.0,0.0,0.0,2.0,1.0,542.937507849695
2380,0,phpBB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2381,0,phpBB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2382,1,phpBB,599.7741935483871,566.1612903225806,0.032258064516129,0.032258064516129,0.8064516129032251,98.41935483870968,33.20353034062712,8543.115217180097
2383,0,phpBB,70.0,65.5,1.0,0.0,0.0,2.5,0.833333333333333,96.53518910680366
2384,0,phpBB,403.0,339.0,0.0,0.0,1.0,56.0,24.0,8362.08088111575
2385,0,phpBB,989.0,950.0,0.0,0.0,3.0,198.0,78.0,18413.59684846836
2386,0,phpBB,154.5,116.25,0.0,0.0,1.0,21.5,4.575,623.7738404118184
2387,0,phpBB,214.0,194.0,0.0,0.0,3.0,36.0,9.0,1653.69420498002
2388,0,phpBB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2389,0,Pimcore,1691.0,1627.0,2.0,0.0,33.0,269.0,6.225,887.8015471474528
2390,1,Pimcore,1684.0,1621.0,2.0,0.0,32.0,268.0,6.2,882.7037288705129
2391,1,Pimcore,1624.0,1569.0,2.0,0.0,32.0,250.0,5.133333333333334,680.6237874609008
2392,0,Pimcore,1692.0,1628.0,2.0,0.0,34.0,269.0,6.225,889.6188682414602
2393,1,Pimcore,1739.0,1679.0,2.0,0.0,33.0,277.0,5.608695652173913,741.7315465536723
2394,0,Pimcore,1680.0,1341.0,2.0,0.0,31.0,194.0,4.190476190476191,720.385652136219
2395,1,Pimcore,525.6382978723404,419.4468085106383,3.085106382978723,0.851063829787234,16.319148936170212,69.38297872340425,5.244743662719391,773.8286604751848
2396,1,Pimcore,1026.0,967.0,2.0,0.0,18.0,131.0,3.297297297297297,507.1924662670147
2397,0,Pimcore,1896.0,1343.0,2.0,0.0,25.0,279.0,2.747126436781609,229.35246011486888
2398,1,Pimcore,1891.0,1339.0,2.0,0.0,25.0,278.0,2.735632183908046,228.31181020795967
2399,0,Pimcore,1896.0,1343.0,2.0,0.0,25.0,279.0,2.747126436781609,229.35246011486888
2400,1,Pimcore,520.4285714285714,346.07142857142856,2.0,0.0,10.0,69.5,1.914254340337152,118.66839751513996
2401,1,Pimcore,571.5,465.14814814814815,2.018518518518518,0.203703703703703,14.38888888888889,93.51851851851852,4.059307537038098,456.7409360019352
2402,1,Pimcore,1450.0,1155.0,2.0,0.0,25.33333333333333,212.0,3.27027027027027,337.82763567995795
2403,0,Pimcore,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2404,0,Pimcore,298.0,232.0,0.0,0.0,12.0,27.0,1.923076923076923,233.57488203810303
2405,0,Pimcore,480.0,409.0,2.0,0.0,16.0,89.0,10.5,1254.4016055732477
2406,1,Pimcore,141.57142857142858,115.28571428571428,2.0,0.0,7.571428571428571,20.142857142857142,3.393707482993197,463.37701491549655
2407,0,Pimcore,679.5,545.5,2.0,0.0,24.0,94.5,3.894827586206896,461.3043055358288
2408,1,Pimcore,534.3333333333334,417.1666666666667,1.444444444444444,0.0,13.333333333333334,70.5,3.478108283170124,421.6008647912512
2409,1,Pimcore,447.7076923076923,347.6461538461538,2.953846153846154,0.753846153846153,14.261538461538462,56.30769230769231,3.913607559506365,536.2389982146195
2410,0,Pimcore,220.0,175.0,2.0,0.0,20.0,32.0,3.1,233.048996708894
2411,1,Pimcore,218.0,172.0,2.0,0.0,19.0,32.0,3.1,227.399411740177
2412,1,Pimcore,133.0,108.0,2.0,0.0,11.0,18.0,3.4,318.140940047562
