Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv,author_info.public_repos,author_info.followers,author_info.following,author_info.public_gists,time_difference
1121,1,4150,2662,0.1757559752,0,386,0.6021840874000001,1.0,1.0,1.0,0,3.0,3.0,13.0,6.5,6.5,6.0,2.0,1.0,4.0,1.3333333333,1.0,21.0,7.0,1.0,499.0,499.0,499.0,0.0,Microweber,39.0,34.0,2.0,0.0,3.0,4.0,1.333333333333333,56.20902501875133,110.0,13.0,12.0,0.0,1010.0
1123,1,4151,2698,0.1774182942,0,417,0.5982783357,0.0,0.0,1.0,0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,47.0,47.0,47.0,2643.0,2643.0,2643.0,0.0,Microweber,584.0,528.0,0.0,0.0,2.0,111.0,4.041666666666667,418.389587245206,110.0,13.0,12.0,0.0,1011.0
1124,0,4152,2707,0.1776829669,0,423,0.5866851595,0.0,1.0,1.0,0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,49.0,49.0,49.0,2644.0,2644.0,2644.0,0.0,Microweber,586.0,530.0,0.0,0.0,3.0,110.0,4.0,422.9272754010136,110.0,13.0,12.0,0.0,1011.0
1126,1,3968,4136,0.3482947368,0,143,0.34375,1.0,1.0,1.0,0,4.0,7.0,130.0,32.5,32.0,31.0,31.0,31.0,7.0,1.75,2.0,135.0,45.0,57.0,4993.0,1664.3333333333,2122.0,0.0,Microweber,280.75,251.25,1.5,0.0,1.75,66.5,3.540570175438596,381.78038094054233,20.0,114.0,149.0,25.0,2863.0
1127,1,3780,3448,0.3777802126,0,249,0.4882352941,0.8181818182,0.8181818182,1.0,0,5.0,12.0,76.0,15.2,17.0,51.0,12.75,9.0,16.0,3.2,4.0,288.0,57.6,29.0,9291.0,1858.2,2267.0,0.0,Microweber,919.6666666666666,828.6666666666666,0.6666666666666661,0.0,5.666666666666667,220.33333333333331,11.065107212475631,1409.361357176528,20.0,114.0,149.0,25.0,2675.0
1131,1,3792,858,0.0917843389,0,239,0.4290843806,1.0,1.0,0.8421052632,0,8.0,18.0,63.0,7.875,5.0,26.0,3.25,1.5,13.0,1.625,1.0,728.0,91.0,80.0,17120.0,2140.0,2282.5,1.0,Microweber,1109.7142857142858,990.7142857142856,0.5714285714285711,0.0,4.714285714285714,258.0,9.791010271917823,1304.7672807681863,110.0,13.0,12.0,0.0,652.0
1132,1,3003,1869,0.5575775656,0,61,0.5041322314,0.0,0.0,1.0,0,4.0,8.0,15.0,3.75,2.0,7.0,2.3333333333,1.0,5.0,1.25,1.0,209.0,52.25,52.5,4561.0,1140.25,1493.5,0.0,Microweber,682.5,642.0,0.0,0.0,2.5,152.0,9.63968253968254,1406.568746938195,20.0,114.0,149.0,25.0,1897.0
1133,1,3688,1316,0.1613931813,0,15,0.0520833333,0.5889803673,0.7732742242,0.9398353388,0,197.0,11.0,13402.0,68.0304568528,43.0,31.0,10.3333333333,9.0,196.0,1.0425531915,1.0,1546.0,7.887755102,5.0,331219.0,1689.8928571429,2177.0,68.0,Microweber,155.91666666666666,122.25,0.416666666666666,0.416666666666666,0.75,21.166666666666668,3.141005291005291,375.1115769948178,14.0,4.0,1.0,0.0,3030.0
1135,1,4058,1878,0.136294361,0,20,0.0257400257,1.0,1.0,1.0,0,9.0,7.0,116.0,14.5,7.5,3.0,1.5,1.5,8.0,1.1428571429,1.0,67.0,8.375,3.0,6140.0,1228.0,503.0,0.0,Microweber,104.0,97.75,1.5,0.0,2.75,28.0,8.375,1326.3260454349306,110.0,13.0,12.0,0.0,918.0
1138,1,1845,661,0.8813333333000001,0,47,1.0,1.0,1.0,1.0,0,5.0,3.0,628.0,125.6,11.0,572.0,190.6666666667,1.0,15.0,3.0,1.0,95.0,23.75,11.0,1340.0,335.0,335.5,0.0,Microweber,831.6666666666666,778.6666666666666,0.0,0.0,2.666666666666666,181.0,7.612305854241338,927.059643292414,20.0,114.0,149.0,25.0,740.0
1140,1,4156,2713,0.1775058885,0,417,0.5589812332,1.0,1.0,1.0,0,2.0,13.0,6.0,6.0,6.0,4.0,4.0,4.0,2.0,1.0,1.0,337.0,168.5,168.5,5296.0,2648.0,2648.0,0.0,Microweber,1041.5,969.0,1.0,0.0,9.0,256.5,12.153846153846152,1992.8329240927849,110.0,13.0,12.0,0.0,1015.0
1144,1,4156,2716,0.177667299,0,420,0.5607476636000001,0.0,1.0,1.0,0,2.0,5.0,57.0,28.5,28.5,5.0,5.0,5.0,4.0,2.0,2.0,86.0,43.0,43.0,5286.0,2643.0,2643.0,0.0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346,110.0,13.0,12.0,0.0,1015.0
1146,0,4159,2722,0.1779433876,0,406,0.5546448087,0.0,1.0,1.0,0,1.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,130.0,130.0,130.0,2651.0,2651.0,2651.0,0.0,Microweber,1304.0,1226.0,0.0,0.0,7.0,280.0,8.84,1186.3001211978162,110.0,13.0,12.0,0.0,1018.0
1148,1,2776,1434,0.6022679546,0,33,0.3113207547,0.0,0.0,0.0,0,8.0,5.0,262.0,32.75,16.0,191.0,27.2857142857,6.0,28.0,3.5,2.5,146.0,18.25,9.0,9675.0,1209.375,1265.0,0.0,Microweber,723.25,684.0,1.0,0.0,3.75,168.0,10.788636363636364,1401.7449097810247,20.0,114.0,149.0,25.0,1671.0
1150,0,4162,2723,0.1779505947,0,330,0.5164319249,1.0,1.0,1.0,0,3.0,11.0,7.0,2.3333333333,3.0,2.0,1.0,1.0,3.0,1.0,1.0,75.0,25.0,20.0,3656.0,1218.6666666667,510.0,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.0,13.0,12.0,0.0,1021.0
1151,1,3681,384,0.0476072403,0,204,0.6455696203,0.0,0.8888888889000001,1.0,0,4.0,11.0,30.0,7.5,6.0,1.0,1.0,1.0,5.0,1.25,1.0,233.0,58.25,14.5,2214.0,553.5,20.0,0.0,Microweber,653.25,601.0,1.5,0.0,8.5,135.0,4.040517241379311,572.8866771496267,110.0,13.0,12.0,0.0,541.0
1152,1,3680,381,0.0472587447,0,201,0.6442307692,1.0,1.0,1.0,0,4.0,6.0,29.0,7.25,5.0,14.0,3.5,2.5,10.0,2.5,2.0,45.0,11.25,7.0,2187.0,1093.5,1093.5,0.0,Microweber,79.0,64.0,2.0,0.0,3.0,4.5,0.9,82.8885399001793,110.0,13.0,12.0,0.0,540.0
1155,1,2234,29,0.0283757339,0,1,0.04,0.3174603175,0.4444444444,1.0,0,27.0,9.0,648.0,24.0,10.0,317.0,18.6470588235,6.0,103.0,3.8148148148,1.0,608.0,26.4347826087,14.0,15025.0,653.2608695652,721.0,3.0,Microweber,349.8095238095238,288.85714285714283,1.2857142857142851,0.047619047619047,4.523809523809524,67.80952380952381,3.356959769002451,434.5729121463575,19.0,10.0,4.0,16.0,1311.0
1156,0,4171,2795,0.1812933774,0,312,0.48,1.0,1.0,0.0,0,1.0,2.0,3.0,3.0,3.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,461.0,461.0,461.0,0.0,Microweber,193.0,193.0,2.0,0.0,6.0,50.0,9.0,1100.3466902424682,110.0,13.0,12.0,0.0,1030.0
1157,0,4171,2794,0.1812402698,0,311,0.4791987673,1.0,1.0,1.0,0,1.0,1.0,9.0,9.0,9.0,4.0,4.0,4.0,1.0,1.0,1.0,10.0,10.0,10.0,337.0,337.0,337.0,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.0,13.0,12.0,0.0,1030.0
1158,1,3833,1158,0.1158231646,0,210,0.4838709677,1.0,1.0,1.0,0,10.0,1.0,303.0,30.3,21.5,12.0,4.0,3.0,14.0,1.4,1.0,13.0,3.25,2.0,131.0,131.0,131.0,0.0,Microweber,105.0,99.0,2.0,0.0,3.0,16.0,4.0,432.9077706964878,110.0,13.0,12.0,0.0,693.0
1159,0,4171,5145,0.3332253886,0,298,0.4427934621,0.0,1.0,1.0,0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,26.0,26.0,2650.0,2650.0,2650.0,0.0,Microweber,896.0,583.0,0.0,0.0,10.0,135.0,8.615384615384615,1251.98207420711,20.0,114.0,149.0,25.0,3066.0
1160,1,4162,5103,0.3334422373,0,263,0.4109374999999999,0.0,1.0,1.0,0,1.0,5.0,9.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,24.0,24.0,24.0,2641.0,2641.0,2641.0,0.0,Microweber,893.0,580.0,0.0,0.0,10.0,135.0,8.615384615384615,1247.5790081352022,20.0,114.0,149.0,25.0,3057.0
1162,0,4172,2817,0.1823773145,0,334,0.4918998527,0.0,1.0,1.0,0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.3333333333,1.0,105.0,35.0,27.0,7961.0,2653.6666666667,2651.0,0.0,Microweber,617.0,416.0,0.5,0.0,5.75,91.25,6.903846153846153,950.870394182281,110.0,13.0,12.0,0.0,1031.0
1163,0,4172,2826,0.1828297859,0,320,0.487804878,0.0,1.0,1.0,0,1.0,2.0,21.0,21.0,21.0,4.0,4.0,4.0,1.0,1.0,1.0,12.0,12.0,12.0,339.0,339.0,339.0,0.0,Microweber,793.0,480.0,0.0,0.0,10.0,108.0,8.0,1309.3808682419092,110.0,13.0,12.0,0.0,1032.0
1164,1,3833,1160,0.116,0,212,0.4964871194,0.0,1.0,1.0,1,2.0,1.0,18.0,9.0,9.0,2.0,1.0,1.0,3.0,1.5,1.5,4.0,2.0,2.0,0.0,0.0,0.0,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.0,13.0,12.0,0.0,693.0
1165,0,4173,2830,0.1830412004,0,324,0.4909090909,1.0,1.0,1.0,0,5.0,8.0,44.0,11.0,10.5,6.0,6.0,6.0,5.0,1.25,1.0,95.0,23.75,8.5,3936.0,984.0,617.0,0.0,Microweber,70.0,65.0,1.0,0.0,2.0,14.5,2.8,217.49557631521137,110.0,13.0,12.0,0.0,1032.0
1166,1,1845,662,0.8814913449,0,48,1.0,0.8571428571,1.0,1.0,0,8.0,3.0,130.0,16.25,8.5,94.0,13.4285714286,4.0,18.0,2.25,1.0,165.0,23.5714285714,13.0,1343.0,335.75,336.5,0.0,Microweber,410.8,389.6,0.4,0.0,8.6,89.8,5.205858585858586,697.9365528249841,20.0,114.0,149.0,25.0,740.0
1167,1,1971,758,0.8865497076000001,0,42,0.9130434783,0.8484848485,0.8484848485,0.0,0,6.0,4.0,192.0,32.0,14.5,26.0,5.2,3.0,13.0,2.1666666667,2.0,121.0,20.1666666667,18.5,2433.0,405.5,461.5,1.0,Microweber,511.3333333333333,480.3333333333333,0.0,0.0,2.666666666666666,93.0,5.800462962962963,707.080829237353,20.0,114.0,149.0,25.0,866.0
1168,1,1845,659,0.8810160428,0,45,1.0,0.0,0.0,1.0,0,7.0,3.0,271.0,38.7142857143,23.0,275.0,39.2857142857,32.0,18.0,2.5714285714000003,2.0,133.0,19.0,9.0,2021.0,288.7142857143,332.0,0.0,Microweber,994.0,933.3333333333334,0.0,0.0,1.666666666666666,211.66666666666663,6.091269841269842,1634.8220172291915,20.0,114.0,149.0,25.0,740.0
1169,0,4173,2827,0.1828826498,0,321,0.4885844749,0.2,1.0,1.0,0,5.0,16.0,46.0,15.3333333333,5.0,8.0,2.0,2.0,7.0,1.4,1.0,446.0,89.2,41.0,5763.0,1152.6,1024.0,3.0,Microweber,209.25,194.25,1.0,0.0,4.25,42.75,4.254006410256411,461.03819615803417,110.0,13.0,12.0,0.0,1032.0
1178,1,4143,4890,0.3286953015,0,74,0.1774580336,0.0,1.0,1.0,0,12.0,19.0,42.0,4.2,1.0,82.0,6.8333333333,3.0,19.0,1.5833333333,1.0,607.0,50.5833333333,8.0,11052.0,921.0,588.0,1.0,Microweber,1271.0,1143.0,0.0,0.0,17.0,270.5,5.058245614035087,487.9852844850726,20.0,114.0,149.0,25.0,3038.0
1183,0,4173,2832,0.1831468667,0,316,0.487654321,0.0,0.8,1.0,0,2.0,5.0,31.0,15.5,15.5,5.0,2.5,2.5,4.0,2.0,2.0,98.0,49.0,49.0,5312.0,2656.0,2656.0,0.0,Microweber,608.5,452.0,1.0,0.0,5.0,74.0,6.392857142857143,876.7728260603029,110.0,13.0,12.0,0.0,1033.0
1184,1,3428,2562,0.4755011136,0,43,0.2905405405,0.6428571429000001,0.0,1.0,0,4.0,9.0,39.0,9.75,9.0,15.0,5.0,1.0,9.0,2.25,2.0,171.0,42.75,42.0,7657.0,1914.25,1915.0,0.0,Microweber,690.0,548.0,0.6666666666666661,0.0,4.333333333333333,122.33333333333331,6.923913043478261,875.7398124436924,20.0,114.0,149.0,25.0,2323.0
1185,1,3690,448,0.0547610317,0,194,0.6445182724,0.0,0.0,1.0,0,7.0,12.0,106.0,17.6666666667,3.0,73.0,14.6,6.0,10.0,1.4285714286,1.0,289.0,41.2857142857,24.0,11325.0,1887.5,2178.0,1.0,Microweber,552.8333333333334,472.3333333333333,0.6666666666666661,0.0,4.333333333333333,114.16666666666669,7.076904496469715,878.5214232632757,110.0,13.0,12.0,0.0,550.0
1186,0,4176,2847,0.1839147287,0,279,0.4911971831,0.375,1.0,1.0,0,1.0,1.0,19.0,19.0,19.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Microweber,38.0,37.0,0.0,0.0,2.0,7.0,7.0,335.2006886638,110.0,13.0,12.0,0.0,1035.0
1187,1,4176,2845,0.1838092777,0,277,0.4885361552,0.0,1.0,1.0,0,3.0,6.0,38.0,12.6666666667,5.0,5.0,2.5,2.5,3.0,1.0,1.0,10.0,5.0,5.0,1371.0,1371.0,1371.0,0.0,Microweber,26.0,25.0,0.0,0.0,2.0,5.0,5.0,263.1064654996,110.0,13.0,12.0,0.0,1035.0
1188,0,4176,2859,0.1845230412,0,270,0.4990757856,1.0,1.0,1.0,0,1.0,2.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,600.0,600.0,600.0,0.0,Microweber,33.0,22.0,2.0,0.0,0.0,2.0,1.0,73.2479571178485,110.0,13.0,12.0,0.0,1036.0
1191,1,4065,4701,0.3360978051,0,187,0.2527027027,0.2950819672,1.0,1.0,0,2.0,4.0,7.0,3.5,3.5,5.0,2.5,2.5,2.0,1.0,1.0,18.0,9.0,9.0,899.0,449.5,449.5,0.0,Microweber,148.66666666666666,144.66666666666666,2.0,0.0,1.666666666666666,4.666666666666667,1.407407407407407,283.79714316434746,20.0,114.0,149.0,25.0,2960.0
1192,0,4183,2925,0.1874399231,0,218,0.6005509642,1.0,1.0,1.0,0,4.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,76.0,19.0,20.5,2154.0,538.5,522.5,0.0,Microweber,79.0,73.0,2.0,0.0,3.25,12.25,3.5,409.501153573645,110.0,13.0,12.0,0.0,1043.0
1193,1,3680,379,0.0470281673,0,199,0.6440129450000001,1.0,1.0,1.0,0,5.0,4.0,51.0,10.2,5.0,15.0,3.75,2.5,11.0,2.2,2.0,33.0,8.25,1.5,125.0,125.0,125.0,0.0,Microweber,147.75,135.5,2.0,0.0,7.0,18.25,1.294444444444444,85.5331882809492,110.0,13.0,12.0,0.0,540.0
1194,1,3668,327,0.0409928545,0,269,0.5163147793,0.2,0.0,0.0,0,2.0,2.0,50.0,25.0,25.0,57.0,28.5,28.5,3.0,1.5,1.5,39.0,19.5,19.5,20.0,10.0,10.0,0.0,Microweber,55.0,50.5,2.0,0.0,2.0,12.0,5.75,426.85542497847,110.0,13.0,12.0,0.0,528.0
1195,1,3672,344,0.042983881,0,241,0.5477272727,1.0,1.0,1.0,0,6.0,11.0,88.0,14.6666666667,18.5,3.0,1.5,1.5,7.0,1.1666666667,1.0,217.0,43.4,11.0,2373.0,474.6,95.0,0.0,Microweber,356.6666666666667,327.5,1.333333333333333,0.0,3.166666666666666,82.66666666666667,1.842261904761904,149.70638343524095,110.0,13.0,12.0,0.0,531.0
1196,1,4065,4705,0.3362155209,0,191,0.2556894244,1.0,1.0,1.0,0,1.0,4.0,11.0,11.0,11.0,8.0,8.0,8.0,2.0,2.0,2.0,18.0,18.0,18.0,489.0,489.0,489.0,0.0,Microweber,27.0,22.0,2.0,0.0,1.0,1.0,1.0,140.18160794364,20.0,114.0,149.0,25.0,2960.0
1197,1,3991,4288,0.349726776,0,206,0.3738656987,1.0,1.0,1.0,0,2.0,10.0,20.0,10.0,10.0,5.0,2.5,2.5,4.0,2.0,2.0,72.0,36.0,36.0,2894.0,1447.0,1447.0,0.0,Microweber,26.0,21.0,2.0,0.0,1.0,1.0,1.0,399.41055018173,20.0,114.0,149.0,25.0,2886.0
1199,1,3995,4321,0.3502472238,0,200,0.3891050584,0.0,0.0,1.0,0,8.0,15.0,1514.0,216.2857142857,3.0,1553.0,310.6,10.0,10.0,1.4285714286,1.0,449.0,64.1428571429,19.0,13144.0,1877.7142857143,2482.0,0.0,Microweber,975.3333333333334,915.0,2.333333333333333,0.333333333333333,8.0,244.0,25.374358974358973,3988.471251050671,20.0,114.0,149.0,25.0,2890.0
1200,1,3960,4089,0.3487122633,0,102,0.3422818792,1.0,1.0,1.0,0,1.0,13.0,19.0,19.0,19.0,0.0,0.0,0.0,2.0,2.0,2.0,262.0,262.0,262.0,2452.0,2452.0,2452.0,0.0,Microweber,2864.0,2695.0,2.0,0.0,17.0,724.0,29.0,4804.830529565929,20.0,114.0,149.0,25.0,2855.0
1201,1,4126,2297,0.1579779917,0,21,0.2470588235,0.0,0.0,1.0,0,2.0,3.0,4.0,4.0,4.0,6.0,3.0,3.0,3.0,1.5,1.5,11.0,5.5,5.5,646.0,323.0,323.0,0.0,Microweber,46.0,46.0,2.0,0.0,1.0,10.0,7.0,849.8257422272015,110.0,13.0,12.0,0.0,986.0
1202,1,3988,4254,0.3495767935,0,185,0.3783231084,0.6129032258,1.0,1.0,0,3.0,9.0,58.0,19.3333333333,8.0,13.0,4.3333333333,3.0,5.0,1.6666666667,2.0,173.0,57.6666666667,10.0,3091.0,1030.3333333333,326.0,1.0,Microweber,432.6666666666667,370.0,1.333333333333333,0.0,2.0,77.0,2.952380952380952,631.3300676689576,20.0,114.0,149.0,25.0,2883.0
1203,1,4127,2298,0.1580358985,0,22,0.2558139535,1.0,1.0,1.0,0,2.0,2.0,25.0,12.5,12.5,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,88.0,88.0,88.0,0.0,Microweber,45.5,45.5,1.0,0.0,2.0,10.5,7.5,971.61231210795,110.0,13.0,12.0,0.0,986.0
1206,0,4227,5408,0.3342811225,0,178,0.4395061728,0.0,1.0,1.0,0,2.0,2.0,5.0,2.5,2.5,0.0,0.0,0.0,3.0,1.5,1.5,10.0,5.0,5.0,239.0,119.5,119.5,0.0,Microweber,821.0,779.5,1.0,0.0,5.0,180.0,30.05,4860.346302870642,20.0,114.0,149.0,25.0,3122.0
1210,1,2944,1713,0.5748322148,0,37,0.3008130081,0.6000000000000001,0.6000000000000001,0.8,0,2.0,5.0,834.0,417.0,417.0,672.0,336.0,336.0,6.0,3.0,3.0,62.0,31.0,31.0,2872.0,1436.0,1436.0,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,114.0,149.0,25.0,1839.0
1212,0,4283,5575,0.3388233864,0,141,0.6682464455,0.0,0.0,1.0,0,1.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,54.0,54.0,2775.0,2775.0,2775.0,0.0,Microweber,600.0,543.0,0.0,0.0,3.0,114.0,4.083333333333333,432.036962554972,20.0,114.0,149.0,25.0,3178.0
1213,1,4122,2291,0.1577389149,0,15,0.1530612245,0.0,1.0,0.375,1,3.0,10.0,22.0,7.3333333333,9.0,3.0,1.5,1.5,5.0,1.6666666667,1.0,180.0,60.0,62.0,7838.0,2612.6666666667,2614.0,0.0,Microweber,575.0,519.0,0.0,0.0,2.0,108.0,3.916666666666666,409.4236491482765,110.0,13.0,12.0,0.0,981.0
1218,1,1509,14,1.0,0,14,1.0,0.5821683423,0.652173913,0.9167573016,0,253.0,1.0,63981.0,252.8893280632,38.0,83.0,1.6274509804,1.0,274.0,1.1229508197,1.0,441.0,1.9775784753,2.0,223.0,1.0,1.0,288.0,Microweber,573.0285714285715,505.8142857142857,0.428571428571428,0.028571428571428,1.7571428571428571,113.57142857142856,5.790564328111108,768.7100382508968,20.0,114.0,149.0,25.0,404.0
1219,0,4294,5650,0.3417614324,0,171,0.8142857143000001,0.1428571429,0.1428571429,1.0,0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,240.0,240.0,240.0,2787.0,2787.0,2787.0,0.0,Microweber,1727.0,1571.0,0.0,0.0,21.0,411.0,5.6491228070175445,556.4349071372587,20.0,114.0,149.0,25.0,3189.0
1221,1,3927,3969,0.3481578947,0,88,0.2105263158,0.0952380952,0.0952380952,1.0,0,2.0,12.0,28.0,14.0,14.0,4.0,2.0,2.0,3.0,1.5,1.5,267.0,133.5,133.5,2694.0,1347.0,1347.0,0.0,Microweber,1228.0,1126.0,1.0,0.0,15.5,293.5,6.173123486682809,688.1593541644642,20.0,114.0,149.0,25.0,2821.0
1224,1,3869,3821,0.3625925223,0,124,0.3734939759,0.3333333333,1.0,1.0,0,2.0,4.0,128.0,64.0,64.0,1.0,1.0,1.0,3.0,1.5,1.5,60.0,60.0,60.0,2356.0,2356.0,2356.0,0.0,Microweber,69.0,63.5,1.0,0.0,0.5,8.5,3.25,158.54866780991074,20.0,114.0,149.0,25.0,2764.0
1225,1,4039,4527,0.3395080246,0,155,0.1838671412,0.6666666667000001,0.0,0.0,0,3.0,16.0,8.0,4.0,4.0,122.0,40.6666666667,5.0,3.0,1.0,1.0,324.0,108.0,62.0,5226.0,1742.0,2526.0,1.0,Microweber,69.0,63.5,1.0,0.0,0.5,8.5,3.25,158.54866780991074,20.0,114.0,149.0,25.0,2933.0
1228,1,4301,5688,0.3432295438,0,183,0.8356164384,0.0,0.0,0.0,0,1.0,3.0,24.0,24.0,24.0,13.0,13.0,13.0,1.0,1.0,1.0,6.0,6.0,6.0,696.0,696.0,696.0,0.0,Microweber,37.0,36.0,0.0,0.0,3.0,7.0,6.0,460.0,20.0,114.0,149.0,25.0,3196.0
1240,1,4355,5812,0.3430325208,0,84,0.2576687117,1.0,1.0,1.0,0,7.0,16.0,49.0,7.0,2.0,7.0,1.4,1.0,11.0,1.5714285714,2.0,501.0,71.5714285714,13.0,7810.0,1562.0,739.0,1.0,Microweber,77.5,77.5,1.0,0.0,4.0,7.5,3.1428571428571432,184.68713861344128,20.0,114.0,149.0,25.0,3250.0
1242,1,3774,705,0.0778747377,0,105,0.2277657267,0.15,1.0,1.0,0,5.0,7.0,61.0,12.2,6.0,17.0,5.6666666667,8.0,9.0,1.8,1.0,112.0,22.4,21.0,2816.0,563.2,2.0,0.0,Microweber,157.0,154.0,0.0,0.0,6.0,17.0,4.25,769.8512919402575,110.0,13.0,12.0,0.0,633.0
1243,0,4436,6065,0.3361228109,0,97,0.3021806854,1.0,0.75,0.6923076923,0,8.0,13.0,151.0,21.5714285714,8.0,20.0,2.8571428571,3.0,19.0,2.375,2.0,755.0,94.375,93.0,19824.0,2478.0,2926.0,1.0,Microweber,706.85,570.85,0.6000000000000001,0.3,4.75,135.85,5.58792023432728,780.7883983460827,20.0,114.0,149.0,25.0,3331.0
1244,1,2629,1284,0.6587993843000001,0,90,0.4945054945,0.9375,1.0,1.0,0,4.0,4.0,127.0,31.75,15.0,17.0,8.5,8.5,11.0,2.75,1.5,137.0,34.25,21.0,4035.0,1008.75,1117.0,0.0,Microweber,1630.5,1515.5,1.0,0.0,3.5,353.0,17.460474308300398,2722.477603314981,20.0,114.0,149.0,25.0,1524.0
1245,1,4431,6063,0.336142374,0,130,0.2908277405,0.0,0.8181818182,1.0,0,2.0,6.0,14.0,7.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,103.0,51.5,51.5,2692.0,1346.0,1346.0,0.0,Microweber,870.0,831.5,1.0,0.0,5.0,201.0,11.316666666666666,1991.868481584776,20.0,114.0,149.0,25.0,3326.0
1246,0,4441,6085,0.3361507016,0,105,0.3387096774,0.0,1.0,0.0,0,2.0,9.0,15.0,7.5,7.5,2.0,2.0,2.0,2.0,1.0,1.0,161.0,80.5,80.5,5859.0,2929.5,2929.5,0.0,Microweber,41.0,41.0,2.0,0.0,0.0,9.0,4.5,195.391971408346,20.0,114.0,149.0,25.0,3336.0
1247,1,4207,5303,0.3331657976,0,155,0.3587962963,0.0,1.0,0.0,0,1.0,9.0,40.0,40.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0,81.0,81.0,81.0,2695.0,2695.0,2695.0,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,114.0,149.0,25.0,3102.0
1248,0,3997,4336,0.3507523055,0,215,0.3988868275,0.0,0.0,1.0,0,1.0,6.0,8.0,8.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,73.0,73.0,73.0,2047.0,2047.0,2047.0,0.0,Microweber,1443.0,1388.0,2.0,0.0,6.0,362.0,18.133333333333333,2608.2572328235683,20.0,114.0,149.0,25.0,2892.0
1249,1,1949,727,0.8865853659,0,17,0.8095238095,1.0,0.25,0.0,0,8.0,4.0,846.0,105.75,2.0,847.0,141.1666666667,2.5,14.0,1.75,1.5,206.0,25.75,14.5,2624.0,437.3333333333,436.5,0.0,Microweber,1218.8,1090.6,1.0,0.2,2.2,295.0,20.02923076923077,3020.350321464627,20.0,114.0,149.0,25.0,844.0
1251,0,4523,6365,0.3384198214,0,110,0.5729166667,1.0,1.0,1.0,0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,10.0,917.0,917.0,917.0,0.0,Microweber,22.0,21.0,0.0,0.0,3.0,6.0,3.0,365.0,20.0,114.0,149.0,25.0,3417.0
1252,0,4522,6361,0.3384590827,0,111,0.5967741935,0.0,0.0,1.0,0,2.0,7.0,34.0,17.0,17.0,20.0,10.0,10.0,11.0,5.5,5.5,96.0,48.0,48.0,4825.0,2412.5,2412.5,0.0,Microweber,432.0,427.0,0.0,0.0,11.0,72.0,6.222222222222222,828.6970127271745,20.0,114.0,149.0,25.0,3417.0
1253,1,3603,2907,0.4154637702,0,42,0.0744680851,1.0,1.0,0.0,0,3.0,13.0,21.0,10.5,10.5,31.0,10.3333333333,7.0,3.0,1.0,1.0,342.0,114.0,112.0,6281.0,2093.6666666667,2095.0,0.0,Microweber,1415.0,1253.5,1.0,0.0,14.5,325.0,9.190909090909091,1037.6018930093758,20.0,114.0,149.0,25.0,2498.0
